workout,start,end,exercise,weight,extraWeight,assistingWeight,distanceFT,reps,warmup,max,fail,checked,setComment,workoutComment,form,sleep,calories,stress
"Tuesday Evening: Biceps, Back, Shoulders etc.",1.7617E+12,1.76171E+12,Torso Rotation Machine,100,,,,15,FALSE,FALSE,FALSE,1.76171E+12,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1.7617E+12,1.76171E+12,Crunch (Machine),90,,,,10,FALSE,FALSE,FALSE,1.76171E+12,,,10,4,6,0
"Tuesday Evening: Biceps, Back, Shoulders etc.",1.7617E+12,1.76171E+12,Crunch (Machine),90,,,,12,FALSE,FALSE,FALSE,1.76171E+12,,,10,4,6,0
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Bench Press (Smith),75,,,,10,FALSE,FALSE,FALSE,1.76161E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Bench Press (Smith),75,,,,7,FALSE,FALSE,FALSE,1.76161E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Bench Press (Smith),75,,,,8,FALSE,FALSE,FALSE,1.76161E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Pec Deck,60,,,,12,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Pec Deck,60,,,,9,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Pec Deck,55,,,,9,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Skullcrusher,20,,,,12,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Skullcrusher,20,,,,12,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Skullcrusher,20,,,,12,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Skullcrusher,20,,,,12,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Skullcrusher,20,,,,12,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Skullcrusher,20,,,,12,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Chest Press (Machine),40,,,,12,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Chest Press (Machine),40,,,,15,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Chest Press (Machine),50,,,,15,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Tricep Pushdown,25,,,,15,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Tricep Pushdown,25,,,,15,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Tricep Pushdown,35,,,,15,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Tricep Extension (Dumbbell),15,,,,15,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Tricep Extension (Dumbbell),10,,,,15,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Tricep Extension (Dumbbell),15,,,,15,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Chest Fly (Cable),15,,,,12,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Chest Fly (Cable),15,,,,15,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Chest Fly (Cable),20,,,,15,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Tricep Press (Machine),75,,,,15,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Tricep Press (Machine),80,,,,15,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Tricep Press (Machine),90,,,,12,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Chest Press (Machine),50,,,,8,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Chest Press (Machine),50,,,,7,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Torso Rotation Machine,100,,,,10,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Crunch (Machine),90,,,,10,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Monday Evening: Chest, Triceps, Shoulders etc.",1.76161E+12,1.76162E+12,Crunch (Machine),90,,,,10,FALSE,FALSE,FALSE,1.76162E+12,,,10,10,8,3
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Hip Abduction (Machine),80,,,,15,FALSE,FALSE,FALSE,1.76118E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Hip Abduction (Machine),80,,,,15,FALSE,FALSE,FALSE,1.76118E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Hip Abduction (Machine),80,,,,15,FALSE,FALSE,FALSE,1.76118E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Hip Adduction (Machine),80,,,,15,FALSE,FALSE,FALSE,1.76118E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Hip Adduction (Machine),85,,,,15,FALSE,FALSE,FALSE,1.76118E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Hip Adduction (Machine),85,,,,15,FALSE,FALSE,FALSE,1.76118E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Lateral Raise (Cable),15,,,,12,FALSE,FALSE,FALSE,1.76118E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Lateral Raise (Cable),15,,,,10,FALSE,FALSE,FALSE,1.76118E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Lateral Raise (Cable),15,,,,10,FALSE,FALSE,FALSE,1.76118E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Rear Delt Fly (Cable),15,,,,12,FALSE,FALSE,FALSE,1.76118E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Rear Delt Fly (Cable),15,,,,12,FALSE,FALSE,FALSE,1.76118E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Rear Delt Fly (Cable),15,,,,12,FALSE,FALSE,FALSE,1.76118E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Squat (Goblet),30,,,,10,FALSE,FALSE,FALSE,1.76118E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Squat (Goblet),30,,,,10,FALSE,FALSE,FALSE,1.76118E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Squat (Goblet),30,,,,10,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Kettlebell Swing,30,,,,10,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Kettlebell Swing,30,,,,10,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Kettlebell Swing,30,,,,15,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Kettlebell Halo,30,,,,10,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Kettlebell Halo,30,,,,10,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Kettlebell Halo,30,,,,15,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Shoulder Press (Machine),30,,,,15,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Shoulder Press (Machine),30,,,,15,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Shoulder Press (Machine),30,,,,12,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Shoulder Press (Machine),30,,,,12,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Shoulder Press (Machine),32.5,,,,12,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Shoulder Press (Machine),35,,,,12,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Rear Delt Fly (Machine),40,,,,12,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Rear Delt Fly (Machine),40,,,,15,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Rear Delt Fly (Machine),42.5,,,,15,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Leg Extension,30,,,,10,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Leg Extension,30,,,,12,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Leg Extension,32.5,,,,15,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Leg Curl (Seated),40,,,,12,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Leg Curl (Seated),40,,,,12,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Leg Curl (Seated),40,,,,15,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Torso Rotation Machine,100,,,,10,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Wednesday Evening: Shoulders, Glutes, Posterior thighs etc.",1.76118E+12,1.76119E+12,Torso Rotation Machine,100,,,,12,FALSE,FALSE,FALSE,1.76119E+12,,,10,10,9,
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Shrug (Barbell),30,,,,10,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Shrug (Barbell),30,,,,12,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Shrug (Barbell),20,,,,10,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Row (Barbell),30,,,,9,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Row (Barbell),30,,,,8,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Row (Barbell),20,,,,8,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Bicep Curl (Machine),65,,,,12,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Bicep Curl (Machine),60,,,,9,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Bicep Curl (Machine),50,,,,9,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Bicep Curl (Machine),40,,,,10,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Bicep Curl (Machine),40,,,,9,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Bicep Curl (Machine),40,,,,8,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Row (Seated Cable),35,,,,12,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Row (Seated Cable),35,,,,12,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Row (Seated Cable),40,,,,12,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Lat Pulldown (Cable),50,,,,12,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Lat Pulldown (Cable),50,,,,12,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Lat Pulldown (Cable),55,,,,12,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Bicep Curl (Dumbbell),20,,,,10,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Bicep Curl (Dumbbell),20,,,,9,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Bicep Curl (Dumbbell),20,,,,9,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Lat Pulldown (Cable),40,,,,12,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Lat Pulldown (Cable),40,,,,12,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Lat Pulldown (Cable),40,,,,12,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Bicep Curl (Cable Bar),30,,,,10,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Bicep Curl (Cable Bar),20,,,,10,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Bicep Curl (Cable Bar),20,,,,10,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Torso Rotation Machine,100,,,,10,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Tuesday Evening: Back, Biceps, Shoulders etc.",1.7611E+12,1.7611E+12,Torso Rotation Machine,100,,,,12,FALSE,FALSE,FALSE,1.7611E+12,,,5,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Bench Press (Dumbbell),20,,,,12,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Bench Press (Dumbbell),25,,,,12,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Bench Press (Dumbbell),25,,,,12,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Chest Fly (Incline Dumbbell),15,,,,12,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Chest Fly (Incline Dumbbell),15,,,,12,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Chest Fly (Incline Dumbbell),15,,,,12,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Skullcrusher,20,,,,12,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Skullcrusher,20,,,,12,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Skullcrusher,20,,,,12,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Skullcrusher,20,,,,12,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Skullcrusher,20,,,,12,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Skullcrusher,20,,,,12,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Tricep Extension (Dumbbell),15,,,,10,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Tricep Extension (Dumbbell),12.5,,,,10,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Tricep Extension (Dumbbell),12.5,,,,10,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Chest Fly (Cable),12.5,,,,12,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Chest Fly (Cable),12.5,,,,12,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Chest Fly (Cable),9,,,,15,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Chest Press (Machine),20,,,,10,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Chest Press (Machine),20,,,,10,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Chest Press (Machine),20,,,,10,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Tricep Pushdown,20,,,,10,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Tricep Pushdown,20,,,,10,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Tricep Pushdown,20,,,,9,FALSE,FALSE,FALSE,1.761E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Tricep Press (Machine),70,,,,10,FALSE,FALSE,FALSE,1.76101E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Tricep Press (Machine),70,,,,10,FALSE,FALSE,FALSE,1.76101E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Tricep Press (Machine),70,,,,10,FALSE,FALSE,FALSE,1.76101E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Driver,8,,,,15,FALSE,FALSE,FALSE,1.76101E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Driver,8,,,,15,FALSE,FALSE,FALSE,1.76101E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Driver,8,,,,15,FALSE,FALSE,FALSE,1.76101E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Heel Reach,0,,,,20,FALSE,FALSE,FALSE,1.76101E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Heel Reach,0,,,,30,FALSE,FALSE,FALSE,1.76101E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Heel Reach,0,,,,30,FALSE,FALSE,FALSE,1.76101E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Crunch,,0,,,15,FALSE,FALSE,FALSE,1.76101E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Crunch,,0,,,15,FALSE,FALSE,FALSE,,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Crunch,,0,,,15,FALSE,FALSE,FALSE,,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Torso Rotation Machine,100,,,,15,FALSE,FALSE,FALSE,1.76101E+12,,,10,7,7,2
"Monday Evening: Triceps, Chest, Abs etc.",1.761E+12,1.76101E+12,Torso Rotation Machine,100,,,,15,FALSE,FALSE,FALSE,1.76101E+12,,,10,7,7,2
Legs & Shoulders,1.76091E+12,1.76092E+12,Kettlebell Swing,25,,,,15,FALSE,FALSE,FALSE,1.76091E+12,,,7,7,,0
Legs & Shoulders,1.76091E+12,1.76092E+12,Kettlebell Swing,25,,,,15,FALSE,FALSE,FALSE,1.76091E+12,,,7,7,,0
Legs & Shoulders,1.76091E+12,1.76092E+12,Kettlebell Swing,25,,,,15,FALSE,FALSE,FALSE,1.76092E+12,,,7,7,,0
Legs & Shoulders,1.76091E+12,1.76092E+12,Squat (Goblet),25,,,,15,FALSE,FALSE,FALSE,1.76091E+12,,,7,7,,0
Legs & Shoulders,1.76091E+12,1.76092E+12,Squat (Goblet),25,,,,15,FALSE,FALSE,FALSE,1.76091E+12,,,7,7,,0
Legs & Shoulders,1.76091E+12,1.76092E+12,Squat (Goblet),25,,,,15,FALSE,FALSE,FALSE,1.76092E+12,,,7,7,,0
Legs & Shoulders,1.76091E+12,1.76092E+12,Calf Raise,25,,,,15,FALSE,FALSE,FALSE,1.76091E+12,,,7,7,,0
Legs & Shoulders,1.76091E+12,1.76092E+12,Calf Raise,25,,,,15,FALSE,FALSE,FALSE,1.76091E+12,,,7,7,,0
Legs & Shoulders,1.76091E+12,1.76092E+12,Calf Raise,25,,,,15,FALSE,FALSE,FALSE,1.76092E+12,,,7,7,,0
Legs & Shoulders,1.76091E+12,1.76092E+12,Kettlebell Halo,25,,,,15,FALSE,FALSE,FALSE,1.76091E+12,,,7,7,,0
Legs & Shoulders,1.76091E+12,1.76092E+12,Kettlebell Halo,25,,,,15,FALSE,FALSE,FALSE,1.76091E+12,,,7,7,,0
